"state_name","state_abbr","county_name","county_fips","votes_gop_2024","votes_dem_2024","total_votes_2024","per_gop_2024","per_dem_2024","per_point_diff_2024","votes_gop_2020","votes_dem_2020","total_votes_2020","per_gop_2020","per_dem_2020","per_point_diff_2020","votes_dem_2016","votes_gop_2016","total_votes_2016","per_dem_2016","per_gop_2016","per_point_diff_2016","total_votes_2012","votes_dem_2012","votes_gop_2012","per_dem_2012","per_gop_2012","per_point_diff_2012"
"Indiana","IN","Clinton County",18023,9108,3135,12443,0.731977818853974,0.251948886924375,0.480028931929599,9334,3361,12949,0.720827863155456,0.259556722526836,0.46127114062862,2819,8530,11896,0.236970410221923,0.717047747141896,-0.480077336919973,9879,3307,6338,0.334750480817897,0.641562911225833,-0.306812430407936
"Indiana","IN","Crawford County",18025,3668,1235,5011,0.731989622829775,0.246457792855717,0.485531829974057,3483,1355,4944,0.704490291262136,0.274069579288026,0.43042071197411,1323,3013,4591,0.288172511435417,0.656284033979525,-0.368111522544108,4586,2040,2418,0.444832097688618,0.52725686873092,-0.0824247710423026
"Indiana","IN","Daviess County",18027,9322,1963,11445,0.814504150283967,0.171515945827872,0.642988204456094,9576,2169,11954,0.801070771289945,0.181445541241425,0.619625230048519,1800,8545,10736,0.167660208643815,0.795920268256334,-0.628260059612519,10246,2437,7638,0.2378489166504,0.745461643568222,-0.507612726917822
"Indiana","IN","Dearborn County",18029,20844,5335,26588,0.783962689935309,0.200654430570182,0.583308259365127,19528,5446,25383,0.769333806090691,0.214553047315132,0.554780758775558,4883,18110,23910,0.20422417398578,0.757423672103722,-0.553199498117942,22352,6527,15391,0.292009663564782,0.688573729420186,-0.396564065855404
"Indiana","IN","Decatur County",18031,9491,2406,12111,0.78366774007101,0.198662373049294,0.585005367021716,9575,2439,12287,0.77927891267193,0.198502482298364,0.580776430373566,2121,8488,11095,0.191167192429022,0.765029292474087,-0.573862100045065,10303,2941,7119,0.285450839561293,0.690963796952344,-0.405512957391051
"Indiana","IN","DeKalb County",18033,14377,5064,19785,0.726661612332575,0.255951478392722,0.470710133939853,14237,4966,19628,0.725341349093132,0.253005909924598,0.472335439168535,3941,12054,16816,0.23436013320647,0.716817316841104,-0.482457183634634,16314,5419,10586,0.332168689469168,0.648890523476768,-0.316721834007601
"Indiana","IN","Delaware County",18035,26067,18848,45736,0.569944901171943,0.412104250481022,0.157840650690922,26827,20474,48191,0.55668070801602,0.424851113278413,0.131829594737607,18100,24217,44699,0.404930759077384,0.541779458153426,-0.136848699076042,44924,22630,21231,0.503739649185291,0.472598165791114,0.0311414833941768
"Indiana","IN","Dubois County",18037,14983,5944,21406,0.699943940951135,0.277679155376997,0.422264785574138,15033,6292,21770,0.690537436839688,0.289021589343133,0.401515847496555,5389,13365,19917,0.270572877441382,0.671034794396747,-0.400461916955365,18542,6522,11654,0.351741991155215,0.628519037859994,-0.276777046704778
"Indiana","IN","Elkhart County",18039,45652,23082,69694,0.655034866703016,0.331190633340029,0.323844233362987,46972,26108,74387,0.631454420799333,0.350975304824768,0.280479115974565,20667,41810,65187,0.317041741451516,0.641385552334054,-0.324343810882538,67768,24376,42348,0.359697792468422,0.624896706410105,-0.265198913941683
"Indiana","IN","Fayette County",18041,7625,2084,9838,0.775055905671885,0.211831673104289,0.563224232567595,7755,2237,10136,0.765094711917916,0.220698500394633,0.544396211523283,2252,6839,9530,0.236306400839454,0.717628541448059,-0.481322140608604,8816,3553,5044,0.40301724137931,0.572141560798548,-0.169124319419238
"Indiana","IN","Floyd County",18043,23408,17025,41144,0.568928640871087,0.413790589150301,0.155138051720786,23400,17511,41802,0.55978182862064,0.418903401751112,0.140878426869528,13939,21427,37225,0.374452652787105,0.575607790463398,-0.201155137676293,35283,14805,19868,0.419607176260522,0.563104044440666,-0.143496868180143
"Indiana","IN","Fountain County",18045,6311,1526,7981,0.790753038466358,0.191204109760682,0.599548928705676,6154,1629,7986,0.770598547458052,0.203981968444778,0.566616579013273,1476,5661,7474,0.197484613326197,0.757425742574257,-0.55994112924806,7103,2233,4660,0.314374208081093,0.656060819372096,-0.341686611291004
"Indiana","IN","Franklin County",18047,9810,2061,12032,0.81532579787234,0.171293218085106,0.644032579787234,9691,2137,12000,0.807583333333333,0.178083333333333,0.6295,1967,8665,10990,0.178980891719745,0.788444040036397,-0.609463148316651,10549,2907,7421,0.275571144184283,0.703479002749076,-0.427907858564793
"Indiana","IN","Fulton County",18049,6633,2097,8851,0.74940684668399,0.236922381651791,0.5124844650322,6694,2280,9147,0.731824641959112,0.249262053132174,0.482562588826938,1960,6010,8374,0.234057797946023,0.717697635538572,-0.483639837592548,8120,2621,5315,0.322783251231527,0.654556650246305,-0.331773399014778
"Indiana","IN","Gibson County",18051,11896,3722,15897,0.748317292570925,0.234132226206202,0.514185066364723,11817,4023,16161,0.731204752181177,0.248932615555968,0.482272136625209,3720,11079,15472,0.240434332988625,0.716067735263702,-0.475633402275078,14718,4928,9487,0.334828101644245,0.644584862073651,-0.309756760429406
"Indiana","IN","Grant County",18053,17580,7083,25133,0.699478772928023,0.28182071380257,0.417658059125453,18543,8015,27159,0.682757097094886,0.295113958540447,0.387643138554439,7029,17009,25239,0.278497563294901,0.673917350132731,-0.39541978683783,25258,9589,15148,0.379642093594109,0.59973077836725,-0.220088684773141
"Indiana","IN","Greene County",18055,11132,3270,14633,0.760746258456912,0.223467504954555,0.537278753502358,11103,3389,14784,0.75101461038961,0.229234307359307,0.521780303030303,2929,10275,13763,0.212816973043668,0.746566882220446,-0.533749909176778,13101,4340,8457,0.331272421952523,0.645523242500572,-0.31425082054805
"Indiana","IN","Hamilton County",18057,102318,90394,196441,0.520858680214416,0.460158520879043,0.0607001593353729,101587,88390,193999,0.523647029108397,0.455620905262398,0.0680261238459992,57214,87299,153630,0.372414242010024,0.568241879841177,-0.195827637831153,136803,43794,90740,0.320124558671959,0.663289547743836,-0.343164989071877
"Indiana","IN","Hancock County",18059,29288,14312,44431,0.659179401769035,0.322117440525759,0.337061961243276,28996,12895,42911,0.6757241732889,0.300505697839715,0.375218475449186,8901,25050,36027,0.247064701473895,0.695311849446249,-0.448247147972354,32758,9303,22750,0.283991696684779,0.694486842908603,-0.410495146223823
"Indiana","IN","Harrison County",18061,14830,5233,20440,0.725538160469667,0.256017612524462,0.469520547945206,14565,5343,20236,0.719756868946432,0.264034394149041,0.455722474797391,4776,12993,18528,0.257772020725389,0.701262953367876,-0.443490932642487,17646,6600,10629,0.374022441346481,0.602346140768446,-0.228323699421965
"Indiana","IN","Hendricks County",18063,49783,31917,83116,0.598958082679628,0.384005486308292,0.214952596371336,53802,32604,88505,0.607897858878029,0.368385966894526,0.239511891983504,22595,48326,75258,0.300233862180765,0.642137712934173,-0.341903850753408,66590,21100,44308,0.316864394053161,0.665385192971918,-0.348520798918757
"Indiana","IN","Henry County",18065,15033,5208,20592,0.730040792540793,0.252913752913753,0.47712703962704,15043,5544,21030,0.715311459819306,0.263623395149786,0.45168806466952,5124,13895,20075,0.255242839352428,0.692154420921544,-0.436911581569116,18996,7613,10836,0.400768582859549,0.570435881238155,-0.169667298378606
"Indiana","IN","Howard County",18067,25871,12197,38778,0.667156635205529,0.314534014131724,0.352622621073805,26449,13303,40630,0.650972188038395,0.327418163918287,0.323554024120108,11215,23675,36754,0.305136855852424,0.644147575774065,-0.339010719921641,36194,15097,20284,0.417113333701718,0.560424379731447,-0.143311046029729
"Indiana","IN","Huntington County",18069,12990,4416,17720,0.733069977426637,0.24920993227991,0.483860045146727,13147,4255,17829,0.73739413315385,0.238656122048348,0.498738011105502,3506,11649,15974,0.219481657693752,0.729247527231752,-0.509765869537999,15753,4596,10862,0.291753951628261,0.689519456611439,-0.397765504983178
"Indiana","IN","Jackson County",18071,14323,4015,18653,0.767865758859165,0.215246877177934,0.552618881681231,14555,4302,19238,0.756575527601622,0.22361991891049,0.532955608691132,3843,12857,17532,0.219199178644764,0.733344741044946,-0.514145562400182,16704,5838,10419,0.349497126436782,0.623742816091954,-0.274245689655172
"Indiana","IN","Jasper County",18073,12082,3489,15821,0.763668541811516,0.220529675747424,0.543138866064092,11383,3798,15475,0.735573505654281,0.245428109854604,0.490145395799677,3329,9382,13331,0.249718700772635,0.703773160303053,-0.454054459530418,12891,4672,7955,0.362423396167869,0.617097199596618,-0.254673803428749
"Indiana","IN","Jay County",18075,6217,1747,8102,0.76734139718588,0.215625771414466,0.551715625771414,6361,1926,8461,0.751802387424654,0.227632667533388,0.524169719891266,1889,5697,7962,0.237251946747048,0.715523737754333,-0.478271791007285,7897,3063,4643,0.387868810940864,0.587944789160441,-0.200075978219577
"Indiana","IN","Jefferson County",18077,9614,4442,14325,0.671134380453752,0.310087260034904,0.361047120418848,9663,4731,14697,0.657481118595632,0.321902429067157,0.335578689528475,4325,8538,13461,0.321298566228363,0.634276799643414,-0.312978233415051,13120,5728,7096,0.436585365853659,0.540853658536585,-0.104268292682927
"Indiana","IN","Jennings County",18079,9273,2328,11809,0.785248539249725,0.197137776272335,0.58811076297739,9490,2523,12251,0.774630642396539,0.205942372051261,0.568688270345278,2364,8222,11115,0.212685560053981,0.739721097615834,-0.527035537561853,10237,3818,6112,0.372960828367686,0.597049916967862,-0.224089088600176
"Indiana","IN","Johnson County",18081,51588,24880,77794,0.663135974496748,0.319819009178086,0.343316965318662,51219,24736,77618,0.659885593547888,0.318688963900126,0.341196629647762,17318,45456,66229,0.261486659922391,0.686345860574673,-0.424859200652282,57362,17080,39136,0.297758097695338,0.682263519403089,-0.384505421707751
"Indiana","IN","Knox County",18083,11236,3625,15105,0.743859649122807,0.239986759351208,0.503872889771599,11655,4067,16011,0.727937043282743,0.254012866154519,0.473924177128224,3772,11077,15483,0.243622037072919,0.715429826261061,-0.471807789188142,15145,5228,9612,0.345196434466821,0.634664905909541,-0.28946847144272
"Indiana","IN","Kosciusko County",18085,26213,7995,34855,0.752058528188208,0.229378855257495,0.522679672930713,26499,8364,35787,0.740464414452175,0.233716153910638,0.506748260541537,6311,23909,31907,0.197793587614003,0.749334001943147,-0.551540414329144,30039,6862,22553,0.228436366057459,0.75079063883618,-0.522354272778721
"Indiana","IN","LaGrange County",18087,8073,2162,10408,0.77565334358186,0.207724827056111,0.567928516525749,8110,2355,10633,0.76271983447757,0.221480297188,0.54123953728957,2080,7025,9552,0.217755443886097,0.735448073701843,-0.517692629815745,9311,2897,6227,0.31113736440769,0.668778863709591,-0.357641499301901
"Indiana","IN","Lake County",18089,97270,109086,209407,0.464502141762214,0.520928144713405,-0.0564260029511907,91760,124870,219956,0.417174343959701,0.567704449980905,-0.150530106021204,116896,75565,200247,0.583759057563909,0.377358961682322,0.206400095881586,201648,130824,68397,0.648774101404427,0.339190073791954,0.309584027612473
"Indiana","IN","LaPorte County",18091,26726,20007,47529,0.562309326937238,0.420943003219087,0.141366323718151,25997,22427,49392,0.526340298023972,0.454061386459346,0.0722789115646259,19795,22678,44994,0.43994754856203,0.504022758590034,-0.0640752100280037,43657,24104,18609,0.552122225530843,0.426254667063701,0.125867558467142
"Indiana","IN","Lawrence County",18093,15830,5010,21209,0.746381253241548,0.236220472440945,0.510160780800603,15601,4961,21025,0.742021403091558,0.235957193816885,0.506064209274673,4210,14034,19076,0.220696162717551,0.735688823652757,-0.514992660935206,17822,5779,11622,0.324262147907081,0.652115363034452,-0.327853215127371
"Indiana","IN","Madison County",18095,34837,19824,55716,0.625260248402613,0.35580443678656,0.269455811616053,31215,19524,51793,0.602687621879405,0.376962137740621,0.225725484138783,18595,32376,53660,0.346533730898248,0.603354453969437,-0.256820723071189,52340,24404,26755,0.466259075277035,0.511176920137562,-0.0449178448605274
"Indiana","IN","Marion County",18097,124327,221719,351910,0.353292034895286,0.630044613679634,-0.276752578784348,134175,247772,389619,0.344374889314946,0.635934079190183,-0.291559189875237,212676,130228,361070,0.589015980280832,0.360672445786136,0.228343534494696,357745,215474,136131,0.602311702469636,0.380525234454709,0.221786468014927
"Indiana","IN","Marshall County",18099,13837,5356,19540,0.708137154554759,0.27410440122825,0.43403275332651,13844,5712,19927,0.694735785617504,0.286646258844783,0.40808952677272,4798,12286,18008,0.266437139049311,0.682252332296757,-0.415815193247446,17751,6136,11260,0.345670666441327,0.63433046025576,-0.288659793814433
"Indiana","IN","Martin County",18101,3961,933,4987,0.794265089232003,0.187086424704231,0.607178664527772,4029,1011,5144,0.783242612752722,0.19653965785381,0.586702954898911,881,3695,4807,0.183274391512378,0.768670688579155,-0.585396297066778,4742,1351,3262,0.284900885702235,0.687895402783636,-0.4029945170814
"Indiana","IN","Miami County",18103,10670,3046,13977,0.763397009372541,0.217929455534092,0.545467553838449,10925,3235,14473,0.754853865819111,0.22351965729289,0.531334208526221,2766,9975,13440,0.205803571428571,0.7421875,-0.536383928571429,12758,4220,8163,0.330772848408842,0.63983382975388,-0.309060981345038
"Indiana","IN","Monroe County",18105,21004,37213,59099,0.355403644731721,0.62967224487724,-0.274268600145519,22071,39861,63151,0.349495653275483,0.631201406153505,-0.281705752878022,34183,20527,57623,0.593217985873696,0.356229283445846,0.23698870242785,40200,22885,16254,0.569278606965174,0.404328358208955,0.164950248756219
"Indiana","IN","Montgomery County",18107,12122,4134,16572,0.731474776731837,0.249456915278783,0.482017861453053,12659,4213,17198,0.736073962088615,0.244970345388999,0.491103616699616,3362,11051,15101,0.222634262631614,0.731805840672803,-0.509171578041189,14349,4244,9768,0.295769740051572,0.680744302738867,-0.384974562687295
"Indiana","IN","Morgan County",18109,26965,7765,35340,0.763016411997736,0.219722693831353,0.543293718166384,27512,7781,36159,0.760861749495285,0.215188473132553,0.545673276362731,6037,23671,31180,0.19361770365619,0.759172546504169,-0.56555484284798,28251,7969,19591,0.282078510495204,0.693462178329971,-0.411383667834767
"Indiana","IN","Newton County",18111,5131,1370,6601,0.777306468716861,0.207544311467959,0.569762157248902,4942,1509,6591,0.749810347443484,0.228948566226673,0.520861781216811,1403,4074,5791,0.242272491797617,0.703505439475048,-0.461232947677431,5652,2212,3291,0.391365888181175,0.582271762208068,-0.190905874026893
"Indiana","IN","Noble County",18113,14209,4462,18962,0.749340786836832,0.235312730724607,0.514028056112224,14195,4660,19190,0.73970818134445,0.242834809796769,0.496873371547681,3904,12198,16890,0.231142687981054,0.722202486678508,-0.491059798697454,16244,5229,10680,0.321903472051219,0.657473528687515,-0.335570056636297
"Indiana","IN","Ohio County",18115,2381,666,3091,0.77030087350372,0.21546425105144,0.554836622452281,2392,750,3164,0.756005056890013,0.237041719342604,0.518963337547408,686,2118,2917,0.235173123071649,0.726088447034625,-0.490915323962976,2812,992,1757,0.352773826458037,0.624822190611664,-0.272048364153627
"Indiana","IN","Orange County",18117,6467,1988,8590,0.752852153667055,0.231431897555297,0.521420256111758,6432,2224,8832,0.728260869565217,0.251811594202899,0.476449275362319,2048,5800,8189,0.25009158627427,0.708267187690805,-0.458175601416534,7753,2939,4615,0.379079066167935,0.595253450277312,-0.216174384109377
"Indiana","IN","Owen County",18119,7360,2354,9875,0.745316455696203,0.238379746835443,0.506936708860759,7286,2420,9904,0.735662358642973,0.244345718901454,0.491316639741519,1946,6151,8520,0.228403755868545,0.721948356807512,-0.493544600938967,8107,2823,5062,0.348217589737264,0.624398667817935,-0.276181078080671
"Indiana","IN","Parke County",18121,5158,1371,6653,0.775289343153465,0.206072448519465,0.569216894634,5398,1503,7011,0.76993296248752,0.214377406931964,0.555555555555556,1441,4863,6576,0.219130170316302,0.739507299270073,-0.520377128953771,6504,2106,4228,0.32380073800738,0.650061500615006,-0.326260762607626
"Indiana","IN","Perry County",18123,5549,2970,8666,0.640318486037388,0.342718670666974,0.297599815370413,5345,3203,8722,0.612818160972254,0.367232286172896,0.245585874799358,3062,4556,8025,0.381557632398754,0.567725856697819,-0.186168224299065,7866,4314,3403,0.548436308161709,0.432621408593949,0.11581489956776
"Indiana","IN","Pike County",18125,4610,1314,6009,0.767182559494092,0.218671992011982,0.54851056748211,4692,1415,6220,0.754340836012862,0.227491961414791,0.526848874598071,1297,4398,5977,0.216998494227874,0.735820645808934,-0.518822151581061,5924,2125,3627,0.358710330857529,0.612255232950709,-0.25354490209318
"Indiana","IN","Porter County",18127,46109,37213,84877,0.543244930900008,0.438434440425557,0.104810490474451,45008,39746,86509,0.520269567328255,0.45944352610711,0.0608260412211447,33531,38719,76492,0.438359567013544,0.506183653192491,-0.0678240861789468,72487,36950,34197,0.509746575247976,0.471767351387145,0.0379792238608302
"Indiana","IN","Posey County",18129,9206,3572,12972,0.70968239284613,0.27536231884058,0.43432007400555,9206,3811,13236,0.695527349652463,0.287926866122696,0.407600483529767,3515,8393,12448,0.282374678663239,0.674244858611825,-0.391870179948586,12216,4531,7427,0.370907007203667,0.607973149967256,-0.237066142763589
"Indiana","IN","Pulaski County",18131,4372,1280,5761,0.75889602499566,0.222183648672106,0.536712376323555,4246,1463,5806,0.731312435411643,0.251980709610747,0.479331725800896,1327,3854,5437,0.244068420084605,0.708846790509472,-0.464778370424867,5399,1899,3366,0.35173180218559,0.623448786812373,-0.271716984626783
"Indiana","IN","Putnam County",18133,12566,3871,16731,0.751060904907059,0.231366923674616,0.519693981232443,12278,3946,16597,0.739772247996626,0.237753810929686,0.50201843706694,3356,10637,14680,0.228610354223433,0.724591280653951,-0.495980926430518,13813,4504,9004,0.326069644537754,0.651849706797944,-0.32578006226019
"Indiana","IN","Randolph County",18135,8008,2349,10547,0.759268038304731,0.22271736038684,0.536550677917891,8312,2513,11070,0.750858175248419,0.227009936766034,0.523848238482385,2446,7515,10456,0.233932670237184,0.718726090283091,-0.484793420045907,10188,3768,6218,0.369846878680801,0.610325873576757,-0.240478994895956
"Indiana","IN","Ripley County",18137,11526,2682,14384,0.801307007786429,0.186457174638487,0.614849833147942,11261,2774,14271,0.789082755237895,0.194380211617967,0.594702543619929,2471,9806,12790,0.193197810789679,0.766692728694292,-0.573494917904613,10982,3241,7484,0.295119286104535,0.68147878346385,-0.386359497359315
"Indiana","IN","Rush County",18139,5812,1675,7655,0.759242325277596,0.218811234487263,0.540431090790333,6035,1754,7932,0.76084215834594,0.221129601613717,0.539712556732224,1525,5292,7214,0.21139451067369,0.73357360687552,-0.52217909620183,7026,2221,4633,0.316111585539425,0.659407913464276,-0.343296327924851
"Indiana","IN","St. Joseph County",18141,53585,55215,110419,0.485287858067905,0.50004981026816,-0.0147619522002554,53164,59896,115238,0.461340877141221,0.519759107238932,-0.0584182300977108,52247,52019,109452,0.477350802178124,0.475267697255418,0.00208310492270586,110644,56458,52575,0.510267163153899,0.475172625718521,0.0350945374353783
"Indiana","IN","Scott County",18143,7633,2389,10187,0.749288308628644,0.234514577402572,0.514773731226073,7328,2698,10161,0.721188859364236,0.265525046747367,0.455663812616868,2642,6074,9060,0.291611479028698,0.670419426048565,-0.378807947019868,8716,3998,4539,0.458696649839376,0.520766406608536,-0.0620697567691602
"Indiana","IN","Shelby County",18145,14438,4955,19754,0.730889946339982,0.250835273868584,0.480054672471398,14568,5023,19991,0.728727927567405,0.251263068380771,0.477464859186634,4247,12718,17935,0.236799553944801,0.709116253136326,-0.472316699191525,16743,5357,10972,0.319954607895837,0.655318640625933,-0.335364032730096
"Indiana","IN","Spencer County",18147,7364,2853,10426,0.706311145213888,0.273642816036831,0.432668329177057,7357,3213,10769,0.683164639242269,0.298356393351286,0.384808245890983,2861,6572,9959,0.287277839140476,0.659905613013355,-0.372627773872879,9725,4026,5515,0.413984575835476,0.567095115681234,-0.153110539845758
"Indiana","IN","Starke County",18149,7889,2436,10478,0.752910860851308,0.232487115861806,0.520423744989502,7466,2650,10290,0.72555879494655,0.257531584062196,0.468027210884354,2489,6367,9226,0.269781053544331,0.690114892694559,-0.420333839150228,8752,3809,4738,0.435214808043876,0.54136197440585,-0.106147166361974
"Indiana","IN","Steuben County",18151,11487,4598,16354,0.702396967102849,0.281154457625046,0.421242509477804,11327,4513,16162,0.70084148001485,0.279235243162975,0.421606236851875,3741,10127,14530,0.257467309015829,0.696971782518926,-0.439504473503097,13677,4846,8542,0.354317467280836,0.624552167873072,-0.270234700592235
"Indiana","IN","Sullivan County",18153,6639,2006,8792,0.755118289353958,0.228161965423112,0.526956323930846,6691,2153,8994,0.743940404714254,0.239381810095619,0.504558594618635,2113,6138,8559,0.246874634887253,0.71713985278654,-0.470265217899287,8289,3191,4902,0.38496802991917,0.591386174448064,-0.206418144528894
"Indiana","IN","Switzerland County",18155,3319,873,4257,0.779657035470989,0.20507399577167,0.574583039699319,3133,964,4154,0.754212806933077,0.232065479056331,0.522147327876745,930,2558,3639,0.255564715581204,0.702940368233031,-0.447375652651827,3397,1437,1872,0.423020312040035,0.551074477480129,-0.128054165440094
"Indiana","IN","Tippecanoe County",18157,32783,32683,66761,0.491050164017915,0.489552283518821,0.00149788049909377,34581,35017,71448,0.48400235136043,0.490104691523906,-0.00610234016347555,27207,30711,61916,0.439417921054332,0.49601072420699,-0.0565928031526584,56696,26642,28708,0.469909693805559,0.506349654296599,-0.0364399604910399
"Indiana","IN","Tipton County",18159,5946,1893,7976,0.745486459378134,0.237337011033099,0.508149448345035,6110,1834,8116,0.752833908329226,0.225973385904386,0.52686052242484,1587,5589,7510,0.211318242343542,0.744207723035952,-0.53288948069241,7364,2432,4773,0.330255296034764,0.648153177620858,-0.317897881586094
"Indiana","IN","Union County",18161,2698,746,3493,0.772401946750644,0.213569997137131,0.558831949613513,2688,736,3483,0.771748492678725,0.21131208728108,0.560436405397646,715,2445,3286,0.217589774802191,0.744065733414486,-0.526475958612295,3099,1018,2022,0.328493062278154,0.652468538238141,-0.323975475959987
"Indiana","IN","Vanderburgh County",18163,41056,31727,73794,0.556359595631081,0.429940103531452,0.126419492099629,41844,34415,77662,0.538796322525817,0.443138214313306,0.0956581082125106,28296,40422,71957,0.39323484859013,0.56175215753853,-0.1685173089484,72416,31659,39504,0.437182390631905,0.545514803358374,-0.108332412726469
"Indiana","IN","Vermillion County",18165,5174,1928,7256,0.713065049614112,0.265711135611907,0.447353914002205,5184,2145,7481,0.692955487234327,0.286726373479481,0.406229113754846,2081,4511,6913,0.301027050484594,0.65253869521192,-0.351511644727325,6578,2979,3426,0.452873213742779,0.520826999087869,-0.0679537853450897
"Indiana","IN","Vigo County",18167,23738,16338,40877,0.580717763045233,0.399686865474472,0.181030897570761,24545,18123,43594,0.563036197641877,0.415722347111988,0.147313850529889,15922,21924,39569,0.402385705981956,0.554070105385529,-0.151684399403573,39843,19707,19368,0.494616369249304,0.486107973797154,0.00850839545214971
"Indiana","IN","Wabash County",18169,10425,3335,13955,0.747044070225725,0.238982443568613,0.508061626657112,10762,3494,14573,0.73848898648185,0.239758457421258,0.498730529060592,3018,9819,13415,0.224972046216921,0.731941856131196,-0.506969809914275,12702,3929,8528,0.309321366713903,0.671390332231145,-0.362068965517241
"Indiana","IN","Warren County",18171,3402,898,4370,0.778489702517162,0.205491990846682,0.572997711670481,3401,974,4472,0.760509838998211,0.217799642218247,0.542710196779964,839,2896,3919,0.214085225822914,0.738964021434039,-0.524878795611125,3798,1324,2377,0.348604528699315,0.625855713533439,-0.277251184834123
"Indiana","IN","Warrick County",18173,21280,11292,33082,0.643250105797715,0.341333655764464,0.301916450033251,21326,11923,33829,0.630405864790564,0.352449082148452,0.277956782642112,9086,19133,29609,0.306866155560809,0.646188658853727,-0.339322503292918,24627,8791,15350,0.356965931700979,0.623299630486864,-0.266333698785885
"Indiana","IN","Washington County",18175,9739,2764,12722,0.765524288633863,0.217261436880994,0.548262851752869,9114,2784,12139,0.750803196309416,0.229343438503995,0.521459757805421,2636,8206,11333,0.232595076325774,0.72408012000353,-0.491485043677755,10725,3909,6532,0.364475524475524,0.609044289044289,-0.244568764568765
"Indiana","IN","Wayne County",18177,17526,8828,26797,0.654028436018957,0.329439862671195,0.324588573347763,17567,9524,27679,0.634668882546335,0.344087575418187,0.290581307128148,8322,16028,25575,0.325395894428152,0.626705767350929,-0.301309872922776,25458,10591,14321,0.416018540340954,0.562534370335455,-0.146515829994501
"Indiana","IN","Wells County",18179,11006,2850,14100,0.780567375886525,0.202127659574468,0.578439716312057,10855,2928,14050,0.772597864768683,0.208398576512456,0.564199288256228,2585,9999,13123,0.196982397317686,0.761944677284158,-0.564962279966471,12922,3434,9255,0.265748336170871,0.716220399318991,-0.450472063148119
"Indiana","IN","White County",18181,7969,2945,11162,0.713940154094248,0.263841605447052,0.450098548647196,7957,3032,11166,0.712609708042271,0.271538599319362,0.441071108722909,2563,6813,9902,0.258836598666936,0.688042819632398,-0.429206220965462,9901,3635,5970,0.367134632865367,0.602969397030603,-0.235834764165236
"Indiana","IN","Whitley County",18183,13122,4275,17726,0.740268532099741,0.241171161006431,0.499097371093309,12862,4234,17556,0.732627022100706,0.241171109592162,0.491455912508544,3379,11357,15535,0.217508850981654,0.731058899259736,-0.513550048278082,15005,4420,10257,0.294568477174275,0.683572142619127,-0.389003665444852
"Iowa","IA","Adair County",19001,2916,1086,4064,0.71751968503937,0.267224409448819,0.450295275590551,2917,1198,4177,0.698348096720134,0.286808714388317,0.411539382331817,1127,2456,3759,0.299813780260708,0.653365256717212,-0.353551476456504,3959,1788,2110,0.451629199292751,0.532962869411468,-0.0813336701187168
"Iowa","IA","Adams County",19003,1517,576,2131,0.711872360394181,0.270295635851713,0.441576724542468,1530,590,2160,0.708333333333333,0.273148148148148,0.435185185185185,565,1393,2082,0.271373679154659,0.669068203650336,-0.397694524495677,2158,1018,1103,0.471733086190918,0.51112140871177,-0.0393883225208526
"Iowa","IA","Allamakee County",19005,4857,2350,7303,0.665069149664521,0.321785567574969,0.343283582089552,4735,2576,7422,0.637968202640798,0.347076259768257,0.290891942872541,2409,4072,6837,0.352347520842475,0.595582857978646,-0.243235337136171,6824,3511,3230,0.514507620164127,0.473329425556858,0.0411781946072685
"Iowa","IA","Appanoose County",19007,4704,1686,6466,0.727497680173214,0.260748530776369,0.466749149396845,4512,1891,6516,0.692449355432781,0.290208717004297,0.402240638428484,1813,4031,6096,0.29740813648294,0.661253280839895,-0.363845144356955,6176,2934,3153,0.475064766839378,0.510524611398964,-0.0354598445595855
"Iowa","IA","Audubon County",19009,2214,970,3239,0.683544303797468,0.299475146650201,0.384069157147268,2295,1071,3420,0.671052631578947,0.313157894736842,0.357894736842105,1079,2135,3379,0.319325244155075,0.631843740751702,-0.312518496596626,3439,1608,1800,0.467577784239605,0.523407967432393,-0.0558301831927886
"Iowa","IA","Benton County",19011,9549,4739,14470,0.659917069799585,0.327505183137526,0.332411886662059,9188,5160,14642,0.627509903018713,0.35241087283158,0.275099030187133,4672,8226,13690,0.34127100073046,0.600876552227904,-0.259605551497443,13959,6850,6935,0.490722831148363,0.496812092556773,-0.00608926140841032
"Iowa","IA","Black Hawk County",19013,30572,31299,62653,0.487957480088743,0.499561074489649,-0.0116035944009066,29640,35647,66593,0.445091826468247,0.535296502635412,-0.0902046761671648,32006,27382,63221,0.506255832713813,0.433115578684298,0.0731402540295155,66205,39338,26078,0.594184729250057,0.393897741862397,0.200286987387659
"Iowa","IA","Boone County",19015,9199,5895,15346,0.599439593379382,0.384139189365307,0.215300404014075,8695,6303,15340,0.566818774445893,0.410886571056063,0.155932203389831,5517,7458,13984,0.394522311212815,0.533323798627002,-0.138801487414188,14237,7457,6540,0.523776076420594,0.459366439558896,0.0644096368616984
"Iowa","IA","Bremer County",19017,8799,5571,14556,0.604492992580379,0.382728771640561,0.221764220939819,8294,5958,14546,0.570191117833081,0.409597140107246,0.160593977725835,5349,7199,13350,0.400674157303371,0.539250936329588,-0.138576779026217,13218,6710,6383,0.507641095475866,0.482902103192616,0.0247389922832501
