"id","name","mobility","state","population","urban","seg_racial","seg_income","seg_poverty","seg_affluenc.e","commute","income","gini","share_01","gini_99","middle_class","local_tax_rate","local_gov_spending","progressivity","eitc","school_spending","student_teacher_ratio","colleges","tuition","graduation","labor_force_participation","manufacturing","teenage_labor","migration_in","migration_out","social_capital","longitude","latitude"
100,"Johnson City",0.06219881,"TN",576081,"urban",0.09,0.035,0.03,0.038,0.325,31560,0.468,13.459,0.333,0.548,0.02,1886,0,0,5.185,NA,0.014,4817,-0.002,0.587,0.237,0.004,0.006,0.005,-0.298,-82.43638611,36.47037125
200,"Morristown",0.05365194,"TN",227816,"urban",0.093,0.026,0.028,0.025,0.276,29959,0.435,10.631,0.328,0.538,0.023,2004,0,0,4.506,NA,0.009,4762,-0.101,0.625,0.238,0.005,0.016,0.014,-0.767,-83.40724945,36.09653854
301,"Middlesborough",0.072635137,"TN",66708,"rural",0.064,0.024,0.015,0.026,0.359,22328,0.441,10.691,0.334,0.467,0.015,1190,0,0,5.614,15.1,0.045,11840,0.111,0.479,0.234,0.003,0.008,0.012,-1.27,-83.53533173,36.55154037
302,"Knoxville",0.056281213,"TN",727600,"urban",0.21,0.092,0.084,0.102,0.269,35884,0.508,15.08,0.358,0.504,0.019,2357,0,0,4.9,NA,0.011,3480,-0.024,0.615,0.146,0.004,0.016,0.014,-0.222,-84.24279022,35.95225906
401,"Winston-Salem",0.044800792,"NC",493180,"urban",0.262,0.072,0.061,0.081,0.292,38892,0.466,11.917,0.346,0.5,0.018,1891,1,0,5.463,15.4,0.014,9715,0.052,0.656,0.215,0.004,0.022,0.019,-0.018,-80.50533295,36.08127594
402,"Martinsville",0.051835854,"VA",92753,"rural",0.137,0.024,0.015,0.028,0.313,31265,0.444,10.68,0.338,0.538,0.015,1558,0,0,5.74,NA,0.011,1113,-0.116,0.599,0.395,0.003,0.007,0.01,-0.903,-80.29411316,36.70058823
500,"Greensboro",0.047396939,"NC",1055133,"urban",0.22,0.068,0.058,0.077,0.305,36582,0.524,18.228,0.341,0.51,0.017,1932,1,0,5.008,16.7,0.014,4528,-0.017,0.666,0.261,0.004,0.017,0.015,-0.513,-79.76738739,36.31110764
601,"North Wilkesboro",0.051663127,"NC",90016,"rural",0.114,0.012,0.009,0.012,0.289,31544,0.446,12.645,0.32,0.56,0.014,1661,1,0,5.296,16.2,0.011,880,-0.123,0.617,0.275,0.003,0.012,0.012,-0.193,-81.2522049,36.28341675
602,"Galax",0.079569891,"VA",64676,"rural",0.131,0.005,0.004,0.006,0.325,30683,0.356,8.706,0.269,0.608,0.014,1208,0,0,5.377,12.3,NA,NA,NA,0.594,0.321,0.004,0.006,0.006,-0.801,-81.03992462,36.59199905
700,"Spartanburg",0.04311119,"SC",354533,"urban",0.139,0.045,0.044,0.045,0.299,33417,0.471,13.061,0.341,0.529,0.018,2499,0,0,5.421,15.9,0.02,7264,0.007,0.63,0.295,0.004,0.017,0.016,-1.001,-81.78596497,34.87308121
800,"Gastonia",0.051527306,"NC",413331,"urban",0.134,0.038,0.034,0.041,0.288,33582,0.415,10.08,0.314,0.544,0.015,1996,1,0,5.251,16.4,0.015,10244,-0.102,0.648,0.311,0.003,0.017,0.015,-0.659,-81.6222229,35.41153336
900,"Charlotte",0.043785237,"NC",1423942,"urban",0.223,0.098,0.078,0.12,0.241,41423,0.516,15.613,0.36,0.477,0.02,2701,1,0,5.674,17,0.013,4790,-0.021,0.696,0.171,0.004,0.034,0.021,-0.484,-80.69176483,35.09056091
1001,"Boone",0.056083649,"NC",77361,"rural",0.076,0.031,0.028,0.031,0.375,25953,0.487,14.276,0.344,0.53,0.022,1348,1,0,5.264,13.9,0.026,1674,0.236,0.589,0.11,0.004,0.014,0.017,0.012,-81.84039307,36.19696426
1002,"Morganton",0.054446463,"NC",164760,"urban",0.117,0.012,0.011,0.011,0.315,30726,0.351,7.776,0.273,0.603,0.014,1826,1,0,4.926,15.7,0.018,888,-0.155,0.61,0.355,0.004,0.013,0.015,-0.231,-81.99520874,35.80189514
1100,"Hickory",0.044969671,"NC",375363,"urban",0.134,0.038,0.029,0.042,0.322,36024,0.435,11.834,0.317,0.568,0.015,1917,1,0,5.205,16.7,0.011,4109,-0.164,0.688,0.365,0.004,0.022,0.019,-0.235,-81.28756714,35.87122726
1201,"Franklin",0.056661561,"NC",44861,"rural",0.044,0.011,0.009,0.011,0.416,37261,0.516,20.552,0.311,0.565,0.024,1434,1,0,5.199,15.8,NA,NA,NA,0.558,0.158,0.006,0.012,0.01,-0.234,-83.37693787,34.97714615
1202,"Sylva",0.060665362,"NC",54082,"rural",0.326,0.016,0.02,0.014,0.412,28767,0.404,8.421,0.32,0.521,0.015,1581,1,0,5.622,14.6,0.037,971,0.112,0.609,0.106,0.005,0.01,0.01,-1.001,-83.40532684,35.34777069
1203,"Asheville",0.063380279,"NC",398505,"urban",0.168,0.036,0.034,0.037,0.314,37445,0.461,13.046,0.331,0.545,0.018,2059,1,0,5.649,16.2,0.023,5560,0.001,0.604,0.178,0.005,0.017,0.013,0.055,-82.69906616,35.54806519
1204,"Andrews",0.080481038,"NC",59681,"rural",0.051,0.008,0.007,0.007,0.361,33712,0.847,55.821,0.289,0.519,0.015,1932,1,0,5.167,15.7,0.034,7563,-0.11,0.525,0.154,0.005,0.012,0.004,-0.999,-83.8927536,34.96515656
1301,"Bennettsville",0.029796841,"SC",71586,"rural",0.077,0.01,0.008,0.007,0.34,25531,0.455,12.783,0.327,0.439,0.02,1335,0,0,5.493,14.9,0.014,1272,-0.112,0.574,0.36,0.002,0.015,0.018,-2.44,-79.97753143,34.53401184
1302,"Florence",0.0356782,"SC",548986,"urban",0.201,0.047,0.054,0.043,0.327,32610,0.552,13.675,0.415,0.422,0.021,1726,0,0,5.71,15.9,0.013,3523,-0.032,0.615,0.162,0.004,0.023,0.014,-1.958,-79.71277618,33.92253113
1400,"Fayetteville",0.038247012,"NC",644101,"urban",0.173,0.052,0.053,0.048,0.322,29959,0.463,11.49,0.348,0.494,0.016,2090,1,0,4.866,16.3,0.014,2937,-0.1,0.638,0.202,0.003,0.03,0.038,-2.21,-79.33141327,35.03549576
1500,"Wilmington",0.041803397,"NC",361559,"urban",0.155,0.064,0.06,0.069,0.317,35617,0.523,12.594,0.397,0.463,0.022,2144,1,0,5.379,16.1,0.019,3723,0.156,0.61,0.12,0.004,0.033,0.017,-1.228,-78.33686829,34.47793579
1600,"Wilson",0.031958379,"NC",216840,"urban",0.169,0.053,0.05,0.056,0.36,31549,0.514,11.255,0.401,0.443,0.017,2899,1,0,5.084,15.8,0.023,5705,-0.093,0.619,0.232,0.003,0.013,0.015,-1.395,-77.78102875,35.91067886
1701,"Raleigh",0.049986634,"NC",1412127,"urban",0.159,0.099,0.087,0.114,0.25,40546,0.509,17.762,0.331,0.448,0.022,3147,1,0,5.73,16,0.012,5642,0.135,0.694,0.141,0.004,0.033,0.023,-0.401,-78.71379089,35.7296524
1702,"Henderson",0.033608817,"NC",62926,"rural",0.095,0.034,0.032,0.034,0.345,29492,0.496,12.68,0.37,0.4,0.016,2116,1,0,5.432,16.5,0.016,770,-0.156,0.58,0.262,0.003,0.015,0.02,-1.636,-78.2416153,36.34949493
1800,"Goldsboro",0.045354951,"NC",222553,"urban",0.113,0.026,0.029,0.021,0.348,28925,0.457,11.11,0.346,0.501,0.016,1844,1,0,4.786,16.3,0.018,2665,-0.091,0.617,0.191,0.004,0.016,0.021,-1.612,-78.17847443,35.05299377
1900,"Jacksonville",0.04700724,"NC",536909,"urban",0.136,0.049,0.048,0.048,0.375,29500,0.464,11.594,0.349,0.517,0.017,2523,1,0,5.023,16.3,0.013,1085,0.021,0.654,0.126,0.004,0.033,0.039,-1.926,-77.10850525,35.19292831
2000,"Virginia Beach",0.053550944,"VA",1119468,"urban",0.189,0.111,0.111,0.109,0.253,34929,0.451,10.785,0.343,0.523,0.028,2366,0,0,5.897,15.3,0.012,3090,-0.034,0.683,0.091,0.004,0.028,0.029,-0.95,-76.29445648,36.4986496
2100,"Washington",0.049788479,"NC",124216,"rural",0.158,0.037,0.042,0.029,0.387,32919,0.475,11.065,0.365,0.461,0.025,2823,1,0,5.723,14.2,0.016,880,-0.084,0.594,0.162,0.004,0.013,0.016,-1.066,-76.53919983,35.68222809
2200,"South Boston",0.049048752,"VA",158234,"rural",0.027,0.008,0.007,0.007,0.318,28198,0.408,8.048,0.328,0.507,0.015,1349,0,0,5.389,NA,0.025,5395,0.152,0.536,0.208,0.003,0.009,0.008,-0.65,-78.50386047,36.99875641
2300,"Lynchburg",0.067359142,"VA",228616,"urban",0.132,0.05,0.048,0.056,0.309,34417,0.419,9.827,0.321,0.544,0.018,1481,0,0,5.263,NA,0.026,12559,0.057,0.626,0.221,0.004,0.009,0.009,-0.185,-79.28725433,37.35041809
2400,"Richmond",0.054764673,"VA",1040192,"urban",0.257,0.119,0.114,0.125,0.238,41886,0.461,11.543,0.345,0.463,0.025,2428,0,0,5.919,NA,0.013,5093,-0.018,0.671,0.117,0.005,0.019,0.013,0.249,-77.35938263,37.49375534
2500,"Newport News",0.051365763,"VA",570854,"urban",0.181,0.087,0.082,0.095,0.29,36027,0.422,9.192,0.33,0.521,0.025,1807,0,0,5.966,NA,0.011,3699,0.131,0.648,0.147,0.004,0.025,0.026,-0.63,-76.74573517,37.17897034
2600,"Roanoke Rapids",0.032752901,"NC",139055,"rural",0.104,0.011,0.011,0.011,0.357,27335,0.442,8.827,0.353,0.409,0.019,2041,1,0,5.356,16.5,0.022,6298,-0.128,0.513,0.232,0.003,0.007,0.012,-0.596,-77.33207703,36.25989914
2700,"Gulfport",0.067107029,"MS",458674,"urban",0.181,0.036,0.037,0.034,0.298,31028,0.465,12.053,0.344,0.518,0.022,2072,0,0,4.627,18.4,0.004,956,-0.033,0.619,0.133,0.003,0.02,0.019,-1.63,-89.41765594,30.68035507
2800,"Laurel",0.069207057,"MS",120505,"rural",0.138,0.015,0.016,0.013,0.32,26974,0.511,13.527,0.376,0.451,0.013,1817,0,0,4.429,17.9,0.017,872,-0.088,0.557,0.248,0.003,0.012,0.013,-0.56,-89.11618042,31.80095291
2900,"Hattiesburg",0.060510889,"MS",157181,"urban",0.22,0.062,0.049,0.072,0.358,28079,0.509,11.349,0.396,0.441,0.015,2011,0,0,4.261,16.8,0.019,3586,0.109,0.605,0.132,0.003,0.021,0.019,-0.707,-89.4493866,31.2641201
3001,"Kosciusko",0.035489667,"MS",41270,"rural",0.135,0.027,0.034,0.021,0.365,24121,0.539,18.373,0.355,0.325,0.016,1748,0,0,4.336,19.8,0.048,1220,-0.022,0.507,0.231,0.002,0.013,0.017,-0.856,-90.05406189,33.14200211
3002,"Yazoo City",0.024789523,"MS",39355,"urban",0.138,0.025,0.021,0.038,0.417,22600,0.605,17.47,0.43,0.296,0.016,1809,0,0,4.664,20.1,NA,NA,NA,0.503,0.199,0.003,0.011,0.017,-0.351,-90.47216797,32.89740372
3003,"Jackson",0.037534047,"MS",546560,"urban",0.288,0.1,0.092,0.11,0.267,33322,0.605,17.981,0.425,0.425,0.016,1604,0,0,4.618,19.2,0.016,2959,-0.02,0.629,0.112,0.004,0.015,0.013,-0.538,-90.22772217,32.29021835
3101,"McComb",0.06252972,"MS",103602,"rural",0.083,0.013,0.01,0.012,0.341,25123,0.505,11.866,0.386,0.386,0.012,1569,0,0,4.398,17.8,0.01,970,-0.061,0.524,0.184,0.002,0.012,0.011,-0.624,-90.77793884,31.22748756
3102,"Brookhaven",0.064295486,"MS",46424,"rural",0.098,0.014,0.018,0.008,0.321,27071,0.569,21.251,0.356,0.463,0.018,1806,0,0,4.338,18.3,NA,NA,NA,0.552,0.143,0.002,0.016,0.016,-0.017,-90.25445557,31.52368927
3201,"Jena",0.126422256,"LA",25202,"rural",0.145,0.007,0.006,0.008,0.369,24857,0.389,5.903,0.33,0.503,0.016,2134,4,0,4.508,16.4,NA,NA,NA,0.495,0.082,0.003,0.011,0.015,0.244,-91.97135162,31.58461189
3202,"Natchez",0.048746027,"MS",69653,"rural",0.194,0.04,0.044,0.03,0.418,27488,0.554,12.508,0.428,0.395,0.014,1536,0,0,4.645,18.6,0.029,955,0.261,0.519,0.111,0.002,0.007,0.011,-0.373,-91.43305969,31.63621902
3203,"Vicksburg",0.031178208,"MS",84943,"rural",0.239,0.065,0.065,0.072,0.379,27080,0.547,13.243,0.414,0.391,0.018,1874,0,0,4.492,18.3,0.024,2402,0.037,0.566,0.149,0.003,0.008,0.013,-0.662,-91.10588837,32.18022919
3300,"New Orleans",0.051212866,"LA",1381652,"urban",0.354,0.104,0.097,0.107,0.247,34077,0.583,13.588,0.447,0.423,0.031,2299,4,0,5.098,17.6,0.02,9043,-0.062,0.608,0.083,0.003,0.011,0.015,-0.988,-89.90184784,30.04193306
3400,"Houma",0.113469154,"LA",271365,"urban",0.177,0.04,0.034,0.043,0.414,28094,0.486,13.738,0.349,0.526,0.026,2350,4,0,4.086,17,0.015,1744,0.008,0.569,0.113,0.003,0.009,0.012,-1.247,-90.86232758,29.54486465
3500,"Baton Rouge",0.060396895,"LA",806561,"urban",0.292,0.084,0.084,0.081,0.258,31579,0.515,11.425,0.4,0.443,0.024,1821,4,0,4.793,17.1,0.02,2442,0.03,0.618,0.116,0.003,0.013,0.012,-1.168,-91.1708374,30.55099297
3600,"Alexandria",0.067212842,"LA",186516,"urban",0.263,0.057,0.058,0.053,0.343,28236,0.546,13.78,0.408,0.449,0.021,1722,4,0,4.587,16.9,0.021,3525,-0.057,0.548,0.072,0.003,0.011,0.012,-0.97,-92.33112335,31.32106018
3700,"Lake Charles",0.09711846,"LA",335960,"urban",0.239,0.047,0.044,0.051,0.369,29462,0.442,10.245,0.34,0.517,0.026,1823,4,0,4.854,16.3,0.018,2438,-0.005,0.59,0.125,0.003,0.018,0.023,-1.312,-93.31432343,30.65583992
3800,"Lafayette",0.095053539,"LA",548154,"urban",0.194,0.059,0.058,0.058,0.339,28712,0.547,14.406,0.403,0.47,0.02,2106,4,0,4.335,17,0.018,1822,-0.034,0.58,0.082,0.002,0.01,0.01,-0.997,-91.95385742,30.21782875
3901,"Monroe",0.055185098,"LA",253878,"urban",0.32,0.07,0.066,0.075,0.341,29496,0.571,15.644,0.414,0.414,0.019,1532,4,0,4.623,17,0.02,1720,-0.055,0.586,0.121,0.002,0.011,0.015,-0.459,-91.72626495,32.35515976
3902,"Lake Providence",0.057306591,"LA",21735,"rural",0.266,0.024,0.023,0.025,0.393,21037,0.461,8.917,0.371,0.348,0.027,1946,4,0,4.4,16.2,NA,NA,NA,0.477,0.096,0.003,0.008,0.013,-0.426,-91.26551819,32.77008438
4001,"Magnolia",0.060388945,"AR",34162,"rural",0.071,0.022,0.018,0.027,0.463,29001,0.446,7.52,0.371,0.469,0.011,1256,1,0,4.759,16.6,0.029,2304,-0.02,0.557,0.252,0.002,0.01,0.016,-0.504,-93.62854767,33.26146698
4002,"Shreveport",0.052718505,"LA",499101,"urban",0.237,0.083,0.075,0.089,0.312,31565,0.535,12.701,0.408,0.446,0.023,1945,4,0,4.655,17.4,0.016,2514,-0.106,0.596,0.123,0.002,0.012,0.013,-0.753,-93.1822052,32.00019455
4003,"Ruston",0.068827927,"LA",74800,"rural",0.207,0.04,0.04,0.038,0.464,24715,0.511,11.456,0.396,0.466,0.017,1398,4,0,4.639,15.5,0.053,2677,0.035,0.554,0.139,0.002,0.016,0.021,-0.936,-92.67482758,32.18477631
4004,"Many",0.151607961,"LA",23459,"rural",0.16,0.018,0.022,0.009,0.306,30067,0.438,9.71,0.341,0.509,0.019,1853,4,0,4.458,16,0.043,520,NA,0.507,0.127,0.002,0.016,0.014,-1.556,-93.65673065,31.47786903
4101,"Crossett",0.041538462,"AR",24209,"rural",0.054,0.011,0.009,0.015,0.502,30093,0.44,7.41,0.366,0.496,0.015,1467,1,0,4.643,17.4,NA,NA,NA,0.561,0.275,0.003,0.01,0.017,-0.183,-92.00921631,33.19678116
4102,"Pine Bluff",0.042829827,"AR",168122,"urban",0.238,0.046,0.042,0.048,0.396,27099,0.454,8.256,0.371,0.444,0.015,1370,1,0,5.002,18,0.018,2089,-0.041,0.548,0.209,0.003,0.007,0.013,-0.923,-91.53390503,33.65812683
4103,"El Dorado",0.056633048,"AR",89373,"rural",0.093,0.022,0.023,0.023,0.437,30514,0.449,9.389,0.355,0.495,0.013,1390,1,0,4.725,16.6,0.022,1244,-0.069,0.562,0.272,0.003,0.009,0.013,-0.212,-92.50114441,33.57840347
4200,"Little Rock",0.053561717,"AR",630854,"urban",0.278,0.073,0.065,0.077,0.293,36101,0.484,11.732,0.367,0.505,0.017,1687,1,0,5.365,17.4,0.017,4961,-0.114,0.663,0.114,0.004,0.02,0.018,-0.047,-92.6370163,34.7950592
4301,"Stuttgart",0.053962901,"AR",40542,"rural",0.113,0.018,0.023,0.015,0.529,30500,0.445,9.649,0.349,0.474,0.013,1427,1,0,4.673,15.9,NA,NA,NA,0.578,0.2,0.004,0.012,0.016,-0.367,-91.34266663,34.43963242
4302,"Searcy",0.089104541,"AR",94324,"rural",0.135,0.027,0.025,0.029,0.421,28365,0.434,8.856,0.346,0.514,0.012,1252,1,0,4.533,17.1,0.021,5684,0.059,0.595,0.183,0.004,0.019,0.02,-0.742,-91.45471954,35.38779831
4401,"London",0.063895308,"KY",144931,"rural",0.105,0.028,0.026,0.025,0.345,22044,0.511,13.431,0.377,0.475,0.009,1164,0.2,0,6.015,16.7,0.014,10136,0.028,0.492,0.164,0.003,0.007,0.006,-1.462,-84.00449371,37.02429962
4402,"Richmond",0.059086841,"KY",116256,"rural",0.105,0.051,0.047,0.058,0.35,25664,0.423,7.78,0.345,0.509,0.013,1205,0.2,0,5.932,15.9,0.017,1729,0.067,0.594,0.205,0.003,0.02,0.016,-1.328,-84.13470459,37.58928299
4501,"West Liberty",0.068438537,"KY",49887,"rural",0.157,0.011,0.009,0.01,0.295,20802,0.508,16.386,0.344,0.456,0.009,1272,0.2,0,6.784,14.8,0.02,3750,-0.176,0.423,0.138,0.002,0.004,0.007,-1.289,-83.35540009,37.66867828
4502,"Hazard",0.130659372,"KY",117919,"rural",0.096,0.014,0.011,0.011,0.315,20987,0.445,9.422,0.35,0.501,0.011,1264,0.2,0,6.442,15.2,0.025,1610,-0.005,0.421,0.058,0.002,0.004,0.006,-1.348,-83.1802063,37.15041733
4601,"Campbellsville",0.071428575,"KY",83451,"rural",0.067,0.01,0.007,0.01,0.404,26923,0.394,8.527,0.309,0.524,0.009,1624,0.2,0,5.746,15.5,0.024,9292,0.049,0.571,0.232,0.004,0.006,0.006,-0.499,-85.2498703,37.22867584
4602,"Somerset",0.06271451,"KY",123981,"rural",0.047,0.021,0.016,0.024,0.372,24892,0.466,11.635,0.35,0.48,0.012,1271,0.2,0,5.814,16.6,0.008,1150,-0.028,0.529,0.248,0.003,0.006,0.006,-1.14,-84.5739975,36.70191956
4701,"Greenwood",0.03311066,"MS",84168,"rural",0.223,0.045,0.043,0.047,0.435,25756,0.539,13.772,0.402,0.378,0.016,2172,0,0,4.481,18.5,0.012,2746,0.03,0.547,0.228,0.003,0.008,0.013,-0.764,-90.01634979,33.54301834
4702,"Clarksdale",0.027132504,"MS",141711,"rural",0.141,0.022,0.022,0.023,0.41,25222,0.52,12.888,0.391,0.373,0.016,1928,0,0,4.294,18.5,0.014,2889,0.21,0.553,0.175,0.003,0.013,0.016,-0.761,-90.24879456,34.18486786
4800,"Greenville",0.02210159,"MS",146833,"rural",0.218,0.046,0.042,0.053,0.498,23169,0.525,11.211,0.413,0.314,0.017,1800,0,0,4.344,18.7,0.014,1419,-0.014,0.534,0.188,0.002,0.007,0.014,-1.051,-90.98786926,33.28744507
4901,"Jackson",0.047488127,"TN",198166,"urban",0.223,0.065,0.062,0.066,0.366,31754,0.474,12.857,0.345,0.526,0.02,3444,0,0,4.965,NA,0.025,6396,-0.02,0.614,0.259,0.004,0.016,0.015,-0.251,-88.89842224,35.67811584
4902,"Dyersburg",0.043111529,"TN",92131,"rural",0.16,0.018,0.015,0.022,0.442,26597,0.417,9.444,0.323,0.508,0.017,2162,0,0,4.951,NA,0.011,1294,-0.261,0.566,0.316,0.003,0.015,0.017,-1.445,-89.58396149,35.93906403
4903,"Lexington",0.081659973,"TN",44884,"rural",0.078,0.011,0.012,0.012,0.341,31853,0.317,6.22,0.255,0.616,0.013,1722,0,0,3.92,NA,NA,NA,NA,0.596,0.32,0.004,0.013,0.011,-1.398,-88.06002045,35.61417389
5000,"Tupelo",0.043573417,"MS",197774,"rural",0.123,0.022,0.019,0.023,0.341,30736,0.457,11.467,0.342,0.517,0.013,1984,0,0,4.352,17.9,0.01,950,-0.129,0.627,0.364,0.003,0.011,0.011,-0.694,-88.69317627,34.01062012
5100,"Corinth",0.06576325,"MS",129508,"rural",0.128,0.013,0.016,0.01,0.372,28904,0.426,12.3,0.303,0.546,0.013,2222,0,0,4.329,16.7,0.008,1080,-0.159,0.574,0.336,0.004,0.011,0.009,-0.766,-88.3704834,35.05685425
5201,"New Albany",0.054625552,"MS",54214,"urban",0.088,0.011,0.012,0.01,0.299,27596,0.389,9.491,0.294,0.557,0.01,2149,0,0,4.111,18.4,0.018,5250,0.145,0.577,0.381,0.003,0.021,0.016,0.047,-88.96955872,34.65546799
5202,"Memphis",0.028182739,"TN",1154338,"urban",0.36,0.137,0.129,0.148,0.224,37116,0.586,17.031,0.415,0.449,0.021,2868,0,0,4.768,19.7,0.013,4191,-0.132,0.654,0.116,0.004,0.018,0.017,-0.71,-90.06506348,35.03543854
5300,"West Memphis",0.032014072,"AR",138746,"urban",0.199,0.045,0.046,0.052,0.416,25942,0.458,8.066,0.377,0.386,0.015,1540,1,0,4.632,17.2,0.022,1037,-0.183,0.549,0.158,0.003,0.011,0.017,-1.195,-90.59623718,34.76055145
5401,"Bowling Green",0.064267352,"KY",164944,"urban",0.123,0.05,0.044,0.056,0.375,31026,0.454,12.093,0.333,0.551,0.013,1675,0.2,0,5.925,17.3,0.012,2232,0.04,0.648,0.245,0.004,0.015,0.013,-0.747,-86.36134338,36.97420883
5402,"Glasgow",0.061355766,"KY",92394,"rural",0.071,0.02,0.014,0.022,0.376,27831,0.439,12.307,0.316,0.522,0.012,1390,0.2,0,5.62,15.4,NA,NA,NA,0.586,0.282,0.004,0.009,0.009,-0.792,-85.75846863,36.89606476
5500,"Columbia",0.057019267,"TN",159374,"urban",0.113,0.041,0.039,0.047,0.304,32507,0.381,8.556,0.296,0.543,0.018,2532,0,0,4.217,NA,0.013,2663,-0.106,0.637,0.305,0.004,0.022,0.021,-1.248,-87.18280792,35.51335907
5600,"Nashville",0.057263449,"TN",1246338,"urban",0.249,0.103,0.093,0.112,0.24,39833,0.517,18.995,0.327,0.506,0.023,2577,0,0,5.088,NA,0.018,7971,-0.001,0.689,0.14,0.004,0.022,0.016,-0.397,-86.47760773,36.00641632
5700,"Tullahoma",0.061447427,"TN",130610,"rural",0.093,0.017,0.018,0.015,0.37,32903,0.423,10.603,0.317,0.553,0.016,1834,0,0,4.669,NA,0.015,8383,-0.032,0.627,0.277,0.004,0.017,0.015,-0.715,-86.30361176,35.46224213
5800,"Dickson",0.071536146,"TN",138212,"urban",0.083,0.021,0.017,0.024,0.33,31374,0.428,11.897,0.309,0.559,0.017,2132,0,0,4.441,NA,0.007,7860,0.086,0.603,0.26,0.004,0.018,0.017,-0.845,-87.84519196,36.08886337
5900,"Clarksville",0.059968848,"TN",252059,"urban",0.133,0.056,0.054,0.052,0.319,28962,0.383,9.751,0.285,0.605,0.016,1703,0,0,5.298,17.3,0.024,2147,-0.044,0.673,0.193,0.003,0.046,0.043,-1.828,-87.56259918,36.66906738
6000,"Huntsville",0.056676153,"AL",519583,"urban",0.225,0.089,0.081,0.098,0.286,37730,0.443,10.571,0.337,0.482,0.015,2947,0,0,5.14,16.5,0.012,2761,-0.147,0.647,0.228,0.004,0.018,0.014,-1.029,-86.70026398,34.85558319
6100,"Gadsden",0.071056664,"AL",304068,"urban",0.265,0.031,0.028,0.032,0.328,30842,0.441,10.908,0.332,0.529,0.014,1757,0,0,4.591,17.6,0.01,1449,-0.054,0.596,0.296,0.004,0.011,0.012,-1.024,-86.07032776,34.31814575
6200,"Florence",0.071067154,"AL",230941,"urban",0.196,0.037,0.039,0.037,0.33,31581,0.448,11.773,0.33,0.528,0.013,2708,0,0,4.862,16.6,0.013,1919,-0.105,0.575,0.256,0.003,0.008,0.009,-0.834,-87.57102203,35.09656525
6301,"McMinnville",0.057225432,"TN",84309,"rural",0.064,0.011,0.01,0.009,0.367,29411,0.426,11.163,0.314,0.56,0.014,1879,0,0,4.085,NA,NA,NA,NA,0.614,0.318,0.003,0.014,0.015,-1.412,-85.67228699,35.87434387
6302,"Cookeville",0.072028808,"TN",98362,"rural",0.083,0.028,0.027,0.029,0.38,28510,0.455,11.752,0.337,0.554,0.017,1839,0,0,5.842,NA,0.02,2222,0.191,0.604,0.256,0.004,0.016,0.015,-1.326,-85.41253662,36.30226135
6401,"Chattanooga",0.057053063,"TN",490863,"urban",0.335,0.075,0.073,0.078,0.256,35728,0.502,14.485,0.357,0.508,0.017,2821,0,0,4.825,18.1,0.014,4482,-0.055,0.636,0.199,0.004,0.015,0.014,-0.409,-85.33704376,35.15502548
6402,"Crossville",0.070844688,"TN",104194,"rural",0.076,0.022,0.026,0.017,0.338,29333,0.426,10.83,0.318,0.515,0.019,1365,0,0,4.418,NA,0.01,11700,0.186,0.545,0.269,0.004,0.015,0.012,-1.024,-84.98107147,35.91074753
6501,"Ellijay",0.064965196,"GA",43254,"rural",0.11,0.009,0.006,0.011,0.292,31235,0.403,7.137,0.331,0.518,0.018,1556,0,0,5.193,17,NA,NA,NA,0.568,0.254,0.004,0.023,0.017,-1.19,-84.37995911,34.69456863
6502,"Cleveland",0.066822976,"TN",203077,"urban",0.075,0.036,0.035,0.036,0.343,30499,0.418,9.445,0.323,0.554,0.017,2213,0,0,4.251,NA,0.02,5002,-0.013,0.611,0.324,0.004,0.014,0.012,-0.643,-84.54332733,35.49681091
6600,"Rome",0.048462134,"GA",418304,"urban",0.181,0.034,0.032,0.033,0.301,31877,0.491,16.237,0.328,0.539,0.025,2610,0,0,5.324,16.3,0.012,5002,-0.109,0.634,0.34,0.003,0.015,0.013,-1.683,-85.13387299,34.4316864
6700,"Tampa",0.060128428,"FL",2395997,"urban",0.232,0.08,0.063,0.097,0.264,42195,0.534,15.27,0.381,0.507,0.022,2380,0,0,6.228,18.3,0.009,6791,0.026,0.592,0.083,0.004,0.041,0.025,-1.04,-82.41939545,28.15317154
6800,"Lakeland",0.052058496,"FL",598228,"urban",0.171,0.053,0.05,0.055,0.289,36102,0.477,12.185,0.355,0.513,0.016,2265,0,0,5.569,18.4,0.015,6001,0.058,0.556,0.086,0.003,0.048,0.025,-1.73,-81.45503998,27.7498951
6900,"Sarasota",0.068315662,"FL",763795,"urban",0.214,0.067,0.051,0.082,0.319,52947,0.541,17.696,0.364,0.519,0.018,2478,0,0,6.457,18.9,0.004,4013,-0.03,0.504,0.078,0.005,0.043,0.023,-0.533,-82.26009369,27.17967606
7000,"Miami",0.072966084,"FL",3955969,"urban",0.33,0.105,0.088,0.12,0.198,38110,0.632,18.867,0.444,0.432,0.027,3155,0,0,6.895,21.3,0.009,7491,0.039,0.598,0.068,0.003,0.022,0.027,-2.141,-80.68955231,25.53691292
7100,"Port St. Lucie",0.062430378,"FL",1533306,"urban",0.248,0.102,0.082,0.122,0.26,55175,0.61,20.816,0.402,0.466,0.027,2839,0,0,6.852,19.4,0.007,5062,-0.06,0.549,0.064,0.004,0.047,0.03,-1.433,-80.82254028,27.12598419
